,Date,Ticker,Price,stock_p_change,Status
4681,10/22/2015,JOY,16.85,65.4,1
4682,11/25/2015,JOY,15.47,80.87,1
4683,12/14/2015,JOY,11.16,151.16,1
4684,12/31/2015,JOY,12.58,122.5,1
4685,10/21/2016,JOY,27.87,,0
4686,11/25/2016,JOY,28.05,,0
4687,12/13/2016,JOY,28.03,,0
4688,12/30/2016,JOY,27.99,,0
4689,10/23/2017,JOY,,,0
4690,11/28/2017,JOY,,,0
4691,12/14/2017,JOY,,,0
4692,12/12/2013,JPM,50.71,9.49,1
4693,12/31/2013,JPM,52.66,9.89,1
4694,10/22/2014,JPM,53.12,12.97,1
4695,11/25/2014,JPM,55.76,13.88,1
4696,12/12/2014,JPM,55.52,14.37,1
4697,12/31/2014,JPM,57.87,8.36,1
4698,10/22/2015,JPM,60.01,11.61,1
4699,11/25/2015,JPM,63.5,20.2,1
4700,12/14/2015,JPM,61.04,35.8,1
4701,12/31/2015,JPM,62.71,34.56,1
4702,10/21/2016,JPM,66.98,46.3,1
4703,11/25/2016,JPM,77.09,27.95,1
4704,12/13/2016,JPM,82.89,27.29,1
4705,12/30/2016,JPM,84.38,27.07,1
4706,10/23/2017,JPM,99.34,7.93,1
4707,11/28/2017,JPM,101.36,5.78,1
4708,12/14/2017,JPM,104.66,2.45,0
4709,12/12/2013,JWN,51.22,26.06,1
4710,12/31/2013,JWN,52.43,30.96,1
4711,10/22/2014,JWN,61.18,5.3,1
4712,11/25/2014,JWN,65.35,-16.33,0
4713,12/12/2014,JWN,64.57,-15.32,0
4714,12/31/2014,JWN,68.66,-31.36,0
4715,10/22/2015,JWN,64.42,-18.57,0
4716,11/25/2015,JWN,54.68,2.32,0
4717,12/14/2015,JWN,51.82,9.82,1
4718,12/31/2015,JWN,47.13,-0.83,0
4719,10/21/2016,JWN,52.46,-19.92,0
4720,11/25/2016,JWN,56.42,-27.05,0
4721,12/13/2016,JWN,56.91,-18.7,0
4722,12/30/2016,JWN,46.74,2.55,0
4723,10/23/2017,JWN,41.77,14.75,1
4724,11/28/2017,JWN,42.67,12.33,1
4725,12/14/2017,JWN,44.96,6.61,1
4726,12/12/2013,K,54.41,11.43,1
4727,12/31/2013,K,54.8,10.33,1
4728,10/22/2014,K,56.89,19.63,1
4729,11/25/2014,K,59.73,9.46,1
4730,12/12/2014,K,60.63,7.83,1
4731,12/31/2014,K,60.46,13.79,1
4732,10/22/2015,K,68.06,6.05,1
4733,11/25/2015,K,65.38,8.99,1
4734,12/14/2015,K,67.67,6.86,1
4735,12/31/2015,K,68.8,4.77,0
4736,10/21/2016,K,72.18,-14.39,0
4737,11/25/2016,K,72.01,-10.14,0
4738,12/13/2016,K,72.31,-8.96,0
4739,12/30/2016,K,72.08,-5.26,0
4740,10/23/2017,K,61.48,11.08,1
4741,11/28/2017,K,65.94,3.56,0
4742,12/14/2017,K,65.05,4.98,0
4743,12/12/2013,KEY,12.0,3.58,0
4744,12/31/2013,KEY,12.31,5.52,1
4745,10/22/2014,KEY,11.7,7.09,1
4746,11/25/2014,KEY,12.59,-0.87,0
4747,12/12/2014,KEY,12.43,0.4,0
4748,12/31/2014,KEY,12.99,-3.08,0
4749,10/22/2015,KEY,12.53,1.44,0
4750,11/25/2015,KEY,12.48,34.13,1
4751,12/14/2015,KEY,12.12,46.12,1
4752,12/31/2015,KEY,12.59,42.1,1
4753,10/21/2016,KEY,12.71,45.32,1
4754,11/25/2016,KEY,16.97,6.36,1
4755,12/13/2016,KEY,17.71,11.24,1
4756,12/30/2016,KEY,17.89,13.14,1
4757,10/23/2017,KEY,18.34,10.36,1
4758,11/28/2017,KEY,18.48,9.52,1
4759,12/14/2017,KEY,19.52,3.69,0
4760,12/12/2013,KIM,17.1,30.53,1
4761,12/31/2013,KIM,16.9,32.49,1
4762,10/22/2014,KIM,20.83,16.18,1
4763,11/25/2014,KIM,22.14,8.08,1
4764,12/12/2014,KIM,22.32,7.21,1
4765,12/31/2014,KIM,22.39,9.42,1
4766,10/22/2015,KIM,24.2,9.92,1
4767,11/25/2015,KIM,23.93,2.01,0
4768,12/14/2015,KIM,23.18,8.11,1
4769,12/31/2015,KIM,24.5,-1.35,0
4770,10/21/2016,KIM,26.6,-27.89,0
4771,11/25/2016,KIM,25.04,-25.0,0
4772,12/13/2016,KIM,25.06,-26.54,0
4773,12/30/2016,KIM,24.17,-24.49,0
4774,10/23/2017,KIM,18.87,-3.29,0
4775,11/28/2017,KIM,18.3,-0.27,0
4776,12/14/2017,KIM,18.36,-0.6,0
4777,12/12/2013,KLAC,43.83,44.15,1
4778,12/31/2013,KLAC,46.38,39.56,1
4779,10/22/2014,KLAC,51.65,18.74,1
4780,11/25/2014,KLAC,62.24,1.56,0
4781,12/12/2014,KLAC,63.18,0.05,0
4782,12/31/2014,KLAC,64.73,2.04,0
4783,10/22/2015,KLAC,61.33,17.07,1
4784,11/25/2015,KLAC,63.21,25.79,1
4785,12/14/2015,KLAC,64.41,18.89,1
4786,12/31/2015,KLAC,66.05,16.99,1
4787,10/21/2016,KLAC,71.8,50.54,1
4788,11/25/2016,KLAC,80.8,29.29,1
4789,12/13/2016,KLAC,76.58,35.64,1
4790,12/30/2016,KLAC,77.27,38.84,1
4791,10/23/2017,KLAC,107.8,-0.48,0
4792,11/28/2017,KLAC,107.16,0.11,0
4793,12/14/2017,KLAC,104.42,2.74,0
4794,12/12/2013,KMB,88.81,16.66,1
4795,12/31/2013,KMB,89.35,18.9,1
4796,10/22/2014,KMB,98.6,15.46,1
4797,11/25/2014,KMB,103.91,9.25,1
4798,12/12/2014,KMB,103.61,9.56,1
4799,12/31/2014,KMB,106.24,13.74,1
4800,10/22/2015,KMB,113.84,1.85,0
4801,11/25/2015,KMB,113.52,-2.79,0
4802,12/14/2015,KMB,116.43,-3.17,0
4803,12/31/2015,KMB,120.84,-7.69,0
4804,10/21/2016,KMB,115.95,1.16,0
4805,11/25/2016,KMB,112.32,3.32,0
4806,12/13/2016,KMB,112.74,4.12,0
4807,12/30/2016,KMB,111.55,9.26,1
4808,10/23/2017,KMB,112.53,8.31,1
4809,11/28/2017,KMB,117.38,3.83,0
4810,12/14/2017,KMB,117.25,3.95,0
4811,12/12/2013,KMI,28.18,24.95,1
4812,12/31/2013,KMI,30.85,23.27,1
4813,10/22/2014,KMI,33.7,-17.74,0
4814,11/25/2014,KMI,36.63,-37.54,0
4815,12/12/2014,KMI,35.21,-35.02,0
4816,12/31/2014,KMI,38.03,-62.77,0
4817,10/22/2015,KMI,27.72,-26.15,0
4818,11/25/2015,KMI,22.88,-6.08,0
4819,12/14/2015,KMI,15.19,37.06,1
4820,12/31/2015,KMI,14.16,42.73,1
4821,10/21/2016,KMI,20.47,-9.87,0
4822,11/25/2016,KMI,21.28,-19.64,0
4823,12/13/2016,KMI,20.82,-14.27,0
4824,12/30/2016,KMI,20.21,-10.34,0
4825,10/23/2017,KMI,18.0,0.67,0
4826,11/28/2017,KMI,17.03,6.4,1
4827,12/14/2017,KMI,17.84,1.57,0
4828,12/12/2013,KMX,51.09,14.11,1
4829,12/31/2013,KMX,47.02,41.6,1
4830,10/22/2014,KMX,48.33,20.5,1
4831,11/25/2014,KMX,56.71,2.08,0
4832,12/12/2014,KMX,58.3,-0.7,0
4833,12/31/2014,KMX,66.58,-18.94,0
4834,10/22/2015,KMX,58.24,-14.06,0
4835,11/25/2015,KMX,57.89,-2.28,0
4836,12/14/2015,KMX,57.86,7.03,1
4837,12/31/2015,KMX,53.97,19.31,1
4838,10/21/2016,KMX,50.05,50.37,1
4839,11/25/2016,KMX,58.38,16.46,1
4840,12/13/2016,KMX,61.93,8.95,1
4841,12/30/2016,KMX,64.39,0.81,0
4842,10/23/2017,KMX,74.39,-12.74,0
4843,11/28/2017,KMX,67.46,-3.78,0
4844,12/14/2017,KMX,67.09,-3.25,0
4845,12/12/2013,KO,34.81,7.44,1
4846,12/31/2013,KO,36.67,5.26,1
4847,10/22/2014,KO,36.88,9.9,1
4848,11/25/2014,KO,40.34,0.74,0
4849,12/12/2014,KO,37.4,8.66,1
4850,12/31/2014,KO,38.6,5.13,1
4851,10/22/2015,KO,40.53,0.54,0
4852,11/25/2015,KO,40.64,-1.57,0
4853,12/14/2015,KO,40.09,1.6,0
4854,12/31/2015,KO,40.58,-0.34,0
4855,10/21/2016,KO,40.75,13.87,1
4856,11/25/2016,KO,40.17,14.12,1
4857,12/13/2016,KO,40.73,12.69,1
4858,12/30/2016,KO,40.44,13.58,1
4859,10/23/2017,KO,46.32,-0.84,0
4860,11/28/2017,KO,45.83,0.22,0
4861,12/14/2017,KO,46.03,-0.22,0
4862,12/12/2013,KR,18.94,56.18,1
4863,12/31/2013,KR,18.72,64.85,1
4864,10/22/2014,KR,25.91,43.57,1
4865,11/25/2014,KR,28.27,28.09,1
4866,12/12/2014,KR,29.58,22.41,1
4867,12/31/2014,KR,30.86,32.05,1
4868,10/22/2015,KR,37.2,-18.66,0
4869,11/25/2015,KR,36.21,-8.59,0
4870,12/14/2015,KR,40.78,-16.67,0
4871,12/31/2015,KR,40.75,-16.39,0
4872,10/21/2016,KR,30.26,-31.69,0
4873,11/25/2016,KR,33.45,-30.82,0
4874,12/13/2016,KR,33.98,-21.45,0
4875,12/30/2016,KR,34.07,-18.67,0
4876,10/23/2017,KR,21.35,29.79,1
4877,11/28/2017,KR,23.56,17.61,1
4878,12/14/2017,KR,25.9,6.99,1
4879,12/12/2013,KRFT,50.22,16.19,1
4880,12/31/2013,KRFT,51.65,20.56,1
4881,10/22/2014,KRFT,55.73,,0
4882,11/25/2014,KRFT,58.08,,0
4883,12/12/2014,KRFT,58.35,,0
4884,12/31/2014,KRFT,62.27,,0
4885,10/22/2015,KRFT,,,0
4886,11/25/2015,KRFT,,,0
4887,12/14/2015,KRFT,,,0
4888,12/31/2015,KRFT,,,0
4889,10/21/2016,KRFT,,,0
4890,11/25/2016,KRFT,,,0
4891,12/13/2016,KRFT,,,0
4892,12/30/2016,KRFT,,,0
4893,10/23/2017,KRFT,,,0
4894,11/28/2017,KRFT,,,0
4895,12/14/2017,KRFT,,,0
4896,12/12/2013,KSS,47.0,7.13,1
4897,12/31/2013,KSS,48.52,10.59,1
4898,10/22/2014,KSS,51.01,-19.98,0
4899,11/25/2014,KSS,51.36,-15.13,0
4900,12/12/2014,KSS,50.35,-13.43,0
4901,12/31/2014,KSS,53.66,-19.47,0
4902,10/22/2015,KSS,40.82,3.7,0
4903,11/25/2015,KSS,43.59,17.6,1
4904,12/14/2015,KSS,42.42,23.62,1
4905,12/31/2015,KSS,43.21,8.35,1
4906,10/21/2016,KSS,42.33,1.91,0
4907,11/25/2016,KSS,51.5,-14.31,0
4908,12/13/2016,KSS,52.44,-3.28,0
4909,12/30/2016,KSS,46.82,18.09,1
4910,10/23/2017,KSS,43.66,26.64,1
4911,11/28/2017,KSS,45.49,21.54,1
4912,12/14/2017,KSS,49.78,11.07,1
4913,12/12/2013,KSU,111.15,-5.44,0
4914,12/31/2013,KSU,117.79,-0.44,0
4915,10/22/2014,KSU,111.98,-25.33,0
4916,11/25/2014,KSU,120.23,-26.22,0
4917,12/12/2014,KSU,105.1,-15.6,0
4918,12/31/2014,KSU,117.27,-37.93,0
4919,10/22/2015,KSU,83.61,6.48,1
4920,11/25/2015,KSU,88.7,-1.39,0
4921,12/14/2015,KSU,71.9,17.86,1
4922,12/31/2015,KSU,72.79,15.35,1
4923,10/21/2016,KSU,89.03,15.48,1
4924,11/25/2016,KSU,86.53,22.44,1
4925,12/13/2016,KSU,84.74,30.94,1
4926,12/30/2016,KSU,83.96,27.56,1
4927,10/23/2017,KSU,106.01,1.03,0
4928,11/28/2017,KSU,106.87,0.22,0
4929,12/14/2017,KSU,109.87,-2.52,0
4930,12/12/2013,L,45.52,-14.89,0
4931,12/31/2013,L,47.11,-12.38,0
4932,10/22/2014,L,41.12,-12.18,0
4933,11/25/2014,L,41.89,-10.86,0
4934,12/12/2014,L,38.74,-3.61,0
4935,12/31/2014,L,41.28,-8.04,0
4936,10/22/2015,L,36.11,12.24,1
4937,11/25/2015,L,37.34,17.6,1
4938,12/14/2015,L,36.35,30.56,1
4939,12/31/2015,L,37.96,22.71,1
4940,10/21/2016,L,40.53,19.99,1
4941,11/25/2016,L,44.17,11.61,1
4942,12/13/2016,L,47.46,5.14,1
4943,12/30/2016,L,46.58,7.34,1
4944,10/23/2017,L,48.64,2.8,0
4945,11/28/2017,L,50.11,-0.22,0
4946,12/14/2017,L,49.45,1.11,0
4947,12/12/2013,LEG,26.04,47.5,1
4948,12/31/2013,LEG,27.68,42.56,1
4949,10/22/2014,LEG,32.54,28.7,1
4950,11/25/2014,LEG,38.36,15.98,1
4951,12/12/2014,LEG,38.41,15.83,1
4952,12/31/2014,LEG,39.46,1.39,0
4953,10/22/2015,LEG,41.88,4.27,0
4954,11/25/2015,LEG,44.49,7.51,1
4955,12/14/2015,LEG,41.02,20.23,1
4956,12/31/2015,LEG,40.01,19.55,1
4957,10/21/2016,LEG,43.67,10.24,1
4958,11/25/2016,LEG,48.15,-3.12,0
4959,12/13/2016,LEG,49.32,-6.16,0
4960,12/30/2016,LEG,47.83,-0.59,0
4961,10/23/2017,LEG,49.08,-3.12,0
4962,11/28/2017,LEG,47.35,0.42,0
4963,12/14/2017,LEG,45.99,3.39,0
4964,12/12/2013,LEN,34.4,21.77,1
4965,12/31/2013,LEN,39.01,13.74,1
4966,10/22/2014,LEN,42.38,21.5,1
4967,11/25/2014,LEN,46.54,10.83,1
4968,12/12/2014,LEN,41.89,23.13,1
4969,12/31/2014,LEN,44.37,9.49,1
4970,10/22/2015,LEN,51.49,-20.2,0
4971,11/25/2015,LEN,51.58,-15.1,0
4972,12/14/2015,LEN,48.29,-6.54,0
4973,12/31/2015,LEN,48.58,-11.9,0
4974,10/21/2016,LEN,41.09,36.94,1
4975,11/25/2016,LEN,44.14,37.31,1
4976,12/13/2016,LEN,45.13,35.41,1
4977,12/30/2016,LEN,42.8,49.35,1
4978,10/23/2017,LEN,57.3,11.55,1
4979,11/28/2017,LEN,61.54,3.87,0
4980,12/14/2017,LEN,61.14,4.55,0
4981,12/12/2013,LH,87.75,16.15,1
4982,12/31/2013,LH,91.37,18.09,1
4983,10/22/2014,LH,101.07,8.35,1
4984,11/25/2014,LH,100.53,21.18,1
4985,12/12/2014,LH,101.92,19.53,1
4986,12/31/2014,LH,107.9,14.59,1
4987,10/22/2015,LH,109.51,26.71,1
4988,11/25/2015,LH,121.82,3.53,0
4989,12/14/2015,LH,119.68,8.3,1
4990,12/31/2015,LH,123.64,3.83,0
4991,10/21/2016,LH,138.76,6.65,1
4992,11/25/2016,LH,127.51,19.14,1
4993,12/13/2016,LH,129.61,20.56,1
4994,12/30/2016,LH,128.38,25.21,1
4995,10/23/2017,LH,151.77,5.92,1
4996,11/28/2017,LH,151.22,6.3,1
4997,12/14/2017,LH,155.84,3.15,0
4998,12/12/2013,LIFE,,,0
4999,12/31/2013,LIFE,,,0
5000,10/22/2014,LIFE,,,0
5001,11/25/2014,LIFE,,,0
5002,12/12/2014,LIFE,,,0
5003,12/31/2014,LIFE,,,0
5004,10/22/2015,LIFE,9.76,-70.29,0
5005,11/25/2015,LIFE,8.5,-58.24,0
5006,12/14/2015,LIFE,8.33,-66.39,0
5007,12/31/2015,LIFE,9.83,-78.13,0
5008,10/21/2016,LIFE,2.9,,0
5009,11/25/2016,LIFE,3.15,,0
5010,12/13/2016,LIFE,2.8,,0
5011,12/30/2016,LIFE,2.15,,0
5012,10/23/2017,LIFE,,,0
5013,11/28/2017,LIFE,,,0
5014,12/14/2017,LIFE,,,0
5015,12/12/2013,LLL,93.89,21.12,1
5016,12/31/2013,LLL,99.04,20.62,1
5017,10/22/2014,LLL,105.16,4.27,0
5018,11/25/2014,LLL,117.39,1.8,0
5019,12/12/2014,LLL,113.72,5.08,1
5020,12/31/2014,LLL,119.46,-3.26,0
5021,10/22/2015,LLL,109.65,31.1,1
5022,11/25/2015,LLL,119.5,25.62,1
5023,12/14/2015,LLL,115.57,35.06,1
5024,12/31/2015,LLL,115.57,29.9,1
5025,10/21/2016,LLL,143.75,29.25,1
5026,11/25/2016,LLL,154.31,22.61,1
5027,12/13/2016,LLL,156.09,24.27,1
5028,12/30/2016,LLL,150.12,32.01,1
5029,10/23/2017,LLL,189.2,4.74,0
5030,11/28/2017,LLL,194.77,1.75,0
5031,12/14/2017,LLL,192.41,2.99,0
5032,12/12/2013,LLTC,39.93,7.34,1
5033,12/31/2013,LLTC,41.96,2.57,0
5034,10/22/2014,LLTC,37.78,17.07,1
5035,11/25/2014,LLTC,41.85,4.78,0
5036,12/12/2014,LLTC,42.86,2.31,0
5037,12/31/2014,LLTC,43.04,-4.32,0
5038,10/22/2015,LLTC,44.23,34.28,1
5039,11/25/2015,LLTC,43.85,38.97,1
5040,12/14/2015,LLTC,42.2,47.25,1
5041,12/31/2015,LLTC,41.18,50.63,1
5042,10/21/2016,LLTC,59.39,,0
5043,11/25/2016,LLTC,62.14,,0
5044,12/13/2016,LLTC,62.14,,0
5045,12/30/2016,LLTC,62.03,,0
5046,10/23/2017,LLTC,,,0
5047,11/28/2017,LLTC,,,0
5048,12/14/2017,LLTC,,,0
5049,12/12/2013,LLY,44.34,45.94,1
5050,12/31/2013,LLY,45.93,39.76,1
5051,10/22/2014,LLY,59.75,22.29,1
5052,11/25/2014,LLY,62.2,28.59,1
5053,12/12/2014,LLY,64.71,23.6,1
5054,12/31/2014,LLY,64.19,25.38,1
5055,10/22/2015,LLY,73.07,4.34,0
5056,11/25/2015,LLY,79.98,-6.03,0
5057,12/14/2015,LLY,80.88,-16.78,0
5058,12/31/2015,LLY,80.48,-10.38,0
5059,10/21/2016,LLY,76.24,12.45,1
5060,11/25/2016,LLY,67.78,23.46,1
5061,12/13/2016,LLY,67.31,30.57,1
5062,12/30/2016,LLY,72.13,18.04,1
5063,10/23/2017,LLY,87.18,-2.34,0
5064,11/28/2017,LLY,85.05,0.11,0
5065,12/14/2017,LLY,86.5,-1.57,0
5066,12/12/2013,LM,37.39,24.9,1
5067,12/31/2013,LM,40.01,24.29,1
5068,10/22/2014,LM,46.01,-7.52,0
5069,11/25/2014,LM,52.66,-21.86,0
5070,12/12/2014,LM,46.7,-11.88,0
5071,12/31/2014,LM,49.73,-25.28,0
5072,10/22/2015,LM,42.55,-27.14,0
5073,11/25/2015,LM,41.15,-23.99,0
5074,12/14/2015,LM,36.11,-12.74,0
5075,12/31/2015,LM,37.16,-21.15,0
5076,10/21/2016,LM,31.0,22.48,1
5077,11/25/2016,LM,31.43,23.64,1
5078,12/13/2016,LM,31.51,27.48,1
5079,12/30/2016,LM,29.3,43.24,1
5080,10/23/2017,LM,37.73,11.24,1
5081,11/28/2017,LM,39.81,5.43,1
5082,12/14/2017,LM,40.0,4.92,0
5083,12/12/2013,LMT,123.74,38.55,1
5084,12/31/2013,LMT,133.32,33.72,1
5085,10/22/2014,LMT,161.67,26.82,1
5086,11/25/2014,LMT,173.29,23.39,1
5087,12/12/2014,LMT,171.44,24.72,1
5088,12/31/2014,LMT,178.28,16.18,1
5089,10/22/2015,LMT,205.03,9.55,1
5090,11/25/2015,LMT,213.82,20.04,1
5091,12/14/2015,LMT,206.59,19.52,1
5092,12/31/2015,LMT,207.13,18.38,1
5093,10/21/2016,LMT,224.62,40.49,1
5094,11/25/2016,LMT,259.11,21.52,1
5095,12/13/2016,LMT,246.92,28.7,1
5096,12/30/2016,LMT,245.2,30.28,1
5097,10/23/2017,LMT,320.73,-0.4,0
5098,11/28/2017,LMT,319.01,0.13,0
5099,12/14/2017,LMT,317.01,0.77,0
5100,12/12/2013,LNC,47.26,10.14,1
5101,12/31/2013,LNC,48.23,13.15,1
5102,10/22/2014,LNC,46.51,6.08,1
5103,11/25/2014,LNC,54.72,-3.93,0
5104,12/12/2014,LNC,52.05,1.0,0
5105,12/31/2014,LNC,54.57,-11.56,0
5106,10/22/2015,LNC,49.34,-3.36,0
5107,11/25/2015,LNC,52.57,18.2,1
5108,12/14/2015,LNC,48.36,36.33,1
5109,12/31/2015,LNC,48.26,35.04,1
5110,10/21/2016,LNC,47.68,56.35,1
5111,11/25/2016,LNC,63.09,16.64,1
5112,12/13/2016,LNC,65.93,15.05,1
5113,12/30/2016,LNC,65.17,18.46,1
5114,10/23/2017,LNC,75.62,2.09,0
5115,11/28/2017,LNC,74.83,3.17,0
5116,12/14/2017,LNC,75.7,1.98,0
5117,12/12/2013,LO,47.33,29.71,1
5118,12/31/2013,LO,47.64,29.68,1
5119,10/22/2014,LO,58.83,,0
5120,11/25/2014,LO,61.77,,0
5121,12/12/2014,LO,61.39,,0
5122,12/31/2014,LO,61.78,,0
5123,10/22/2015,LO,,,0
5124,11/25/2015,LO,,,0
5125,12/14/2015,LO,,,0
5126,12/31/2015,LO,,,0
5127,10/21/2016,LO,,,0
5128,11/25/2016,LO,,,0
5129,12/13/2016,LO,,,0
5130,12/30/2016,LO,,,0
5131,10/23/2017,LO,,,0
5132,11/28/2017,LO,,,0
5133,12/14/2017,LO,,,0
5134,12/12/2013,LOW,43.82,40.69,1
5135,12/31/2013,LOW,46.31,41.18,1
5136,10/22/2014,LOW,51.26,38.1,1
5137,11/25/2014,LOW,59.82,25.09,1
5138,12/12/2014,LOW,61.65,21.38,1
5139,12/31/2014,LOW,65.38,12.14,1
5140,10/22/2015,LOW,70.79,-2.12,0
5141,11/25/2015,LOW,74.83,-9.03,0
5142,12/14/2015,LOW,72.94,0.37,0
5143,12/31/2015,LOW,73.32,-4.87,0
5144,10/21/2016,LOW,69.29,15.95,1
5145,11/25/2016,LOW,70.82,12.34,1
5146,12/13/2016,LOW,73.21,16.92,1
5147,12/30/2016,LOW,69.75,32.06,1
5148,10/23/2017,LOW,80.01,15.12,1
5149,11/28/2017,LOW,81.68,12.77,1
5150,12/14/2017,LOW,85.58,7.63,1
5151,12/12/2013,LRCX,48.4,55.39,1
5152,12/31/2013,LRCX,51.87,46.79,1
5153,10/22/2014,LRCX,68.82,2.28,0
5154,11/25/2014,LRCX,77.54,-3.38,0
5155,12/12/2014,LRCX,75.21,-0.39,0
5156,12/31/2014,LRCX,76.14,1.51,0
5157,10/22/2015,LRCX,70.39,36.43,1
5158,11/25/2015,LRCX,74.92,39.51,1
5159,12/14/2015,LRCX,75.48,36.22,1
5160,12/31/2015,LRCX,77.29,35.17,1
5161,10/21/2016,LRCX,96.03,108.21,1
5162,11/25/2016,LRCX,105.8,102.82,1
5163,12/13/2016,LRCX,102.82,76.34,1
5164,12/30/2016,LRCX,104.47,77.44,1
5165,10/23/2017,LRCX,205.32,-9.72,0
5166,11/28/2017,LRCX,212.55,-12.79,0
5167,12/14/2017,LRCX,182.1,1.8,0
5168,12/12/2013,LSI,55.87,39.43,1
5169,12/31/2013,LSI,57.19,38.89,1
5170,10/22/2014,LSI,74.46,25.8,1
5171,11/25/2014,LSI,76.7,23.14,1
5172,12/12/2014,LSI,77.9,21.25,1
5173,12/31/2014,LSI,79.43,27.36,1
5174,10/22/2015,LSI,93.67,-12.82,0
5175,11/25/2015,LSI,94.45,-18.14,0
5176,12/14/2015,LSI,95.25,-12.81,0
5177,12/31/2015,LSI,101.16,-17.67,0
5178,10/21/2016,LSI,81.66,,0
5179,11/25/2016,LSI,78.93,,0
5180,12/13/2016,LSI,83.05,,0
5181,12/30/2016,LSI,83.29,,0
5182,10/23/2017,LSI,,,0
5183,11/28/2017,LSI,,,0
5184,12/14/2017,LSI,,,0
5185,12/12/2013,LUK,26.25,-19.77,0
5186,12/31/2013,LUK,27.11,-20.1,0
5187,10/22/2014,LUK,21.68,-9.46,0
5188,11/25/2014,LUK,22.9,-23.67,0
5189,12/12/2014,LUK,21.06,-17.0,0
5190,12/31/2014,LUK,21.66,-21.51,0
5191,10/22/2015,LUK,19.63,-5.55,0
5192,11/25/2015,LUK,17.48,19.05,1
5193,12/14/2015,LUK,15.72,48.09,1
5194,12/31/2015,LUK,17.0,35.53,1
5195,10/21/2016,LUK,18.54,39.0,1
5196,11/25/2016,LUK,21.1,20.19,1
5197,12/13/2016,LUK,23.28,9.58,1
5198,12/30/2016,LUK,23.04,14.71,1
5199,10/23/2017,LUK,25.55,3.44,0
5200,11/28/2017,LUK,26.51,-0.3,0
5201,12/14/2017,LUK,25.46,3.81,0
5202,12/12/2013,LUV,18.25,121.97,1
5203,12/31/2013,LUV,18.29,126.35,1
5204,10/22/2014,LUV,33.41,29.75,1
5205,11/25/2014,LUV,37.62,19.94,1
5206,12/12/2014,LUV,40.51,11.38,1
5207,12/31/2014,LUV,41.4,2.44,0
5208,10/22/2015,LUV,43.35,-2.93,0
5209,11/25/2015,LUV,45.12,4.1,0
5210,12/14/2015,LUV,43.11,14.24,1
5211,12/31/2015,LUV,42.41,16.79,1
5212,10/21/2016,LUV,42.08,39.81,1
5213,11/25/2016,LUV,47.06,17.06,1
5214,12/13/2016,LUV,49.25,28.2,1
5215,12/30/2016,LUV,49.53,33.17,1
5216,10/23/2017,LUV,58.76,12.25,1
5217,11/28/2017,LUV,56.17,17.43,1
5218,12/14/2017,LUV,63.85,3.3,0
5219,12/12/2013,LYB,66.93,-5.05,0
5220,12/31/2013,LYB,70.23,1.74,0
5221,10/22/2014,LYB,83.49,4.5,0
5222,11/25/2014,LYB,81.59,9.47,1
5223,12/12/2014,LYB,63.55,40.55,1
5224,12/31/2014,LYB,71.45,13.21,1
5225,10/22/2015,LYB,87.25,-9.85,0
5226,11/25/2015,LYB,89.32,-8.4,0
5227,12/14/2015,LYB,79.8,8.96,1
5228,12/31/2015,LYB,80.89,2.89,0
5229,10/21/2016,LYB,78.66,24.92,1
5230,11/25/2016,LYB,84.09,22.99,1
5231,12/13/2016,LYB,86.95,23.63,1
5232,12/30/2016,LYB,83.23,32.2,1
5233,10/23/2017,LYB,98.56,11.64,1
5234,11/28/2017,LYB,104.94,4.85,0
5235,12/14/2017,LYB,105.43,4.36,0
5236,12/12/2013,M,45.26,23.18,1
5237,12/31/2013,M,46.8,25.6,1
5238,10/22/2014,M,51.25,-11.55,0
5239,11/25/2014,M,56.84,-35.43,0
5240,12/12/2014,M,55.75,-34.17,0
5241,12/31/2014,M,58.78,-45.39,0
5242,10/22/2015,M,45.33,-23.78,0
5243,11/25/2015,M,36.7,11.36,1
5244,12/14/2015,M,33.38,16.48,1
5245,12/31/2015,M,32.1,6.54,1
5246,10/21/2016,M,34.55,-41.68,0
5247,11/25/2016,M,41.77,-50.61,0
5248,12/13/2016,M,38.88,-33.56,0
5249,12/30/2016,M,34.2,-25.03,0
5250,10/23/2017,M,21.33,20.21,1
5251,11/28/2017,M,22.17,15.65,1
5252,12/14/2017,M,24.8,3.39,0
5253,12/12/2013,MA,76.07,8.14,1
5254,12/31/2013,MA,81.21,3.73,0
5255,10/22/2014,MA,71.59,34.82,1
5256,11/25/2014,MA,84.42,14.5,1
5257,12/12/2014,MA,82.26,17.51,1
5258,12/31/2014,MA,84.24,13.81,1
5259,10/22/2015,MA,96.52,5.78,1
5260,11/25/2015,MA,96.66,8.79,1
5261,12/14/2015,MA,94.83,8.15,1
5262,12/31/2015,MA,95.87,6.91,1
5263,10/21/2016,MA,102.1,43.18,1
5264,11/25/2016,MA,104.96,44.1,1
5265,12/13/2016,MA,102.56,47.9,1
5266,12/30/2016,MA,102.49,47.72,1
5267,10/23/2017,MA,145.56,4.01,0
5268,11/28/2017,MA,154.19,-1.81,0
5269,12/14/2017,MA,151.93,-0.35,0
5270,12/12/2013,MAC,47.74,42.63,1
5271,12/31/2013,MAC,48.05,47.2,1
5272,10/22/2014,MAC,56.82,28.42,1
5273,11/25/2014,MAC,66.41,9.62,1
5274,12/12/2014,MAC,68.09,6.92,1
